open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,source
2021-05-10 11:00:00,4035.88,4088.43,3979.0,4066.18,71663.82048,2021-05-10 11:59:59.999,289045411.5635299,140658.0,34396.63793,138740130.0095807,binance
2021-05-10 12:00:00,4066.18,4141.0,4045.47,4125.7,57520.72371,2021-05-10 12:59:59.999,236332126.92608058,113243.0,29992.7233,123269239.964437,binance
2021-05-10 13:00:00,4125.48,4160.0,4103.0,4123.04,60687.37725,2021-05-10 13:59:59.999,250815224.7593634,109262.0,30541.7123,126234305.9478185,binance
2021-05-10 14:00:00,4122.8,4136.39,4037.5,4038.18,71058.45334000001,2021-05-10 14:59:59.999,290453363.1460019,117173.0,36677.3857,149919100.9098288,binance
2021-05-10 15:00:00,4038.18,4169.53,4025.94,4156.37,72073.21792,2021-05-10 15:59:59.999,296044408.7108098,126129.0,33105.442540000004,135970765.4120985,binance
2021-05-10 16:00:00,4155.88,4208.0,4132.01,4133.46,73406.44079000001,2021-05-10 16:59:59.999,306753991.2862793,145652.0,37576.30109,157071572.02286988,binance
2021-05-10 17:00:00,4133.47,4193.0,4120.0,4140.44,48421.04916,2021-05-10 17:59:59.999,201259011.4383887,109601.0,24603.49558,102240067.6548175,binance
2021-05-10 18:00:00,4140.41,4167.69,4108.54,4131.49,43010.37212,2021-05-10 18:59:59.999,177916359.3496026,82837.0,22571.61611,93381711.7407938,binance
2021-05-10 19:00:00,4130.98,4155.0,3968.6,3991.12,79029.94878,2021-05-10 19:59:59.999,321255016.7551743,168627.0,35633.016,144880644.9397955,binance
2021-05-10 20:00:00,3990.18,3991.28,3650.0,3903.38,239630.39864,2021-05-10 20:59:59.999,925604700.1657913,422662.0,113190.32769,437555187.6861428,binance
2021-05-10 21:00:00,3903.38,4030.0,3865.64,4013.66,64837.774919999996,2021-05-10 21:59:59.999,257040467.8412316,183671.0,33813.95549,134106204.5370785,binance
2021-05-10 22:00:00,4013.67,4059.67,3974.45,4030.81,59764.629440000004,2021-05-10 22:59:59.999,240327369.8090014,133426.0,28332.87573,113943046.9180237,binance
2021-05-10 23:00:00,4030.81,4030.81,3883.99,3945.88,59990.335,2021-05-10 23:59:59.999,237086445.6107167,116641.0,29043.8373,114785405.808816,binance
2021-05-11 00:00:00,3946.63,4030.49,3850.0,3856.43,97776.84232,2021-05-11 00:59:59.999,384724560.9325415,167701.0,41709.99175,164216523.8604262,binance
2021-05-11 01:00:00,3856.28,3926.93,3805.0,3901.5,70009.33601,2021-05-11 01:59:59.999,271464433.8337324,138733.0,35244.06517,136729543.6425244,binance
2021-05-11 02:00:00,3901.5,3920.27,3810.0,3819.13,55692.22195,2021-05-11 02:59:59.999,214870395.8083532,104693.0,28333.16728,109292584.586797,binance
2021-05-11 03:00:00,3819.6,3868.0,3771.64,3855.52,62335.1558,2021-05-11 03:59:59.999,238171044.17438918,130501.0,30563.66556,116796063.9252657,binance
2021-05-11 04:00:00,3855.53,3919.0,3832.35,3907.36,42546.37789,2021-05-11 04:59:59.999,165212394.42412192,124044.0,20428.00158,79343849.152282,binance
2021-05-11 05:00:00,3907.36,3939.75,3842.22,3877.47,40074.74115,2021-05-11 05:59:59.999,156068061.9967077,79982.0,19490.77047,75920374.8354307,binance
2021-05-11 06:00:00,3876.91,3962.2,3871.0,3943.29,36788.68584,2021-05-11 06:59:59.999,144585102.67879862,75659.0,19827.00065,77941003.8954146,binance
2021-05-11 07:00:00,3943.26,3967.0,3918.0,3961.68,32839.17727,2021-05-11 07:59:59.999,129573611.3939503,62580.0,18081.67287,71358431.195273,binance
2021-05-11 08:00:00,3961.68,3972.0,3901.59,3920.57,38729.43293,2021-05-11 08:59:59.999,152356591.5911714,74856.0,19632.69329,77247525.3004256,binance
2021-05-11 09:00:00,3920.32,4023.35,3918.0,4013.01,53653.38431,2021-05-11 09:59:59.999,213104097.4716916,118176.0,32248.73416,128124828.9542395,binance
2021-05-11 10:00:00,4013.69,4084.13,4003.0,4039.4,50297.816960000004,2021-05-11 10:59:59.999,203444437.0426778,119626.0,24776.30927,100198393.4672981,binance
2021-05-11 11:00:00,4039.4,4069.55,3961.42,3971.98,38949.4688,2021-05-11 11:59:59.999,156323802.0042452,104286.0,17846.23359,71689427.4854113,binance
2021-05-11 12:00:00,3972.16,3980.0,3905.08,3968.27,58002.34439,2021-05-11 12:59:59.999,228834868.8196403,104689.0,25754.03736,101617051.2563834,binance
2021-05-11 13:00:00,3968.27,3991.57,3893.77,3975.97,56966.03459,2021-05-11 13:59:59.999,224426603.0807846,92629.0,28362.0682,111708176.5075531,binance
2021-05-11 14:00:00,3975.96,4015.0,3943.69,3978.85,37824.78262,2021-05-11 14:59:59.999,150206337.372174,66095.0,18617.00879,73959758.5972441,binance
2021-05-11 15:00:00,3978.86,4035.0,3962.47,4020.99,42237.29506,2021-05-11 15:59:59.999,169180627.6398761,73397.0,22321.52818,89400458.4185785,binance
2021-05-11 16:00:00,4021.0,4079.0,3990.0,4012.56,58523.96869,2021-05-11 16:59:59.999,236389046.2730603,131547.0,28994.64055,117165333.7562705,binance
2021-05-11 17:00:00,4012.35,4053.54,4005.16,4034.59,31584.61139,2021-05-11 17:59:59.999,127285196.8887089,54194.0,16398.28322,66091497.3660598,binance
2021-05-11 18:00:00,4034.59,4097.0,4028.52,4055.98,39550.0495,2021-05-11 18:59:59.999,160694584.8211402,80237.0,21502.35384,87372868.4764444,binance
2021-05-11 19:00:00,4055.99,4075.4,4032.45,4067.06,20247.48966,2021-05-11 19:59:59.999,82042717.3098357,62753.0,9987.18679,40470065.2441175,binance
2021-05-11 20:00:00,4067.0,4135.84,4041.43,4134.79,33704.06505,2021-05-11 20:59:59.999,138111087.9170832,90183.0,18336.25991,75162697.30338751,binance
2021-05-11 21:00:00,4134.79,4151.88,4080.0,4120.7,34137.78389,2021-05-11 21:59:59.999,140766491.7945951,113582.0,16497.45863,68034425.8506734,binance
2021-05-11 22:00:00,4120.69,4138.94,4092.59,4127.03,27853.68121,2021-05-11 22:59:59.999,114750364.7685103,52628.0,13479.43107,55529911.4373547,binance
2021-05-11 23:00:00,4127.02,4180.22,4121.46,4173.45,35602.35675,2021-05-11 23:59:59.999,147673771.5509976,68206.0,17763.10839,73666187.7037062,binance
2021-05-12 00:00:00,4173.46,4198.0,4149.05,4195.32,38277.99298,2021-05-12 00:59:59.999,159691498.7525632,77073.0,19343.92082,80714742.5753299,binance
2021-05-12 01:00:00,4195.32,4195.6,4146.62,4176.0,28653.02915,2021-05-12 01:59:59.999,119461117.0248877,53206.0,14841.36056,61877268.3039466,binance
2021-05-12 02:00:00,4176.0,4268.52,4165.11,4268.52,57847.54735,2021-05-12 02:59:59.999,244595079.993943,127762.0,31805.44245,134475497.7841352,binance
2021-05-12 03:00:00,4268.51,4351.85,4246.16,4332.81,62295.95735,2021-05-12 03:59:59.999,267402224.7170484,135247.0,34778.85341,149297197.0923252,binance
2021-05-12 04:00:00,4332.12,4348.0,4273.35,4300.8,49459.61478,2021-05-12 04:59:59.999,213032403.5452803,117963.0,25053.77838,107879426.0139508,binance
2021-05-12 05:00:00,4300.8,4340.0,4297.42,4327.3,45612.27896,2021-05-12 05:59:59.999,197174345.3986606,108516.0,21608.63428,93391496.280412,binance
2021-05-12 06:00:00,4327.31,4370.0,4281.94,4293.84,56258.21238,2021-05-12 06:59:59.999,243471352.7070336,99636.0,24438.60284,105729425.746954,binance
2021-05-12 07:00:00,4294.47,4332.82,4285.08,4306.42,26931.98446,2021-05-12 07:59:59.999,116088124.8871496,56849.0,13796.73496,59476632.9062633,binance
2021-05-12 08:00:00,4306.42,4318.66,4180.0,4308.56,53504.18639,2021-05-12 08:59:59.999,228892127.7058734,97254.0,24265.62371,103810934.2513998,binance
2021-05-12 09:00:00,4308.55,4319.28,4282.58,4284.12,30897.48433,2021-05-12 09:59:59.999,132917714.110664,59827.0,15407.77191,66293778.0056519,binance
2021-05-12 10:00:00,4284.12,4294.75,4220.0,4234.89,49948.05422,2021-05-12 10:59:59.999,212739350.91410542,102829.0,22089.6174,94088796.0035456,binance
2021-05-12 11:00:00,4234.89,4282.94,4228.48,4273.91,29742.105340000002,2021-05-12 11:59:59.999,126701341.3971778,59094.0,15919.66098,67819226.8656521,binance
2021-05-12 12:00:00,4273.91,4314.0,4255.01,4290.89,38769.27487,2021-05-12 12:59:59.999,166093931.2459489,97102.0,20140.52281,86295980.1268528,binance
2021-05-12 13:00:00,4291.01,4308.98,4229.41,4308.98,48349.89567,2021-05-12 13:59:59.999,206702500.9231828,83777.0,25211.61677,107795780.2255371,binance
2021-05-12 14:00:00,4308.98,4372.72,4285.54,4316.95,64865.40649,2021-05-12 14:59:59.999,280846888.0117879,133301.0,32960.37649,142712308.0376079,binance
2021-05-12 15:00:00,4317.14,4317.15,4126.1,4189.07,103565.69035,2021-05-12 15:59:59.999,437327164.6343673,199629.0,47506.9609,200580631.171015,binance
2021-05-12 16:00:00,4188.94,4215.0,4065.69,4145.66,128657.41271,2021-05-12 16:59:59.999,531559728.5079158,245363.0,63142.03037,260950845.0015871,binance
2021-05-12 17:00:00,4145.66,4191.99,4107.44,4144.1,65260.42958,2021-05-12 17:59:59.999,271237743.4825902,112714.0,32716.54415,136018363.9769607,binance
2021-05-12 18:00:00,4144.11,4169.0,3960.69,4012.0,113419.83355,2021-05-12 18:59:59.999,458403677.3325293,204028.0,52547.00897,212426055.8112185,binance
2021-05-12 19:00:00,4012.14,4089.8,3933.2,4083.92,95991.88031000001,2021-05-12 19:59:59.999,384711353.7110272,196052.0,47941.13205,192270529.8094235,binance
2021-05-12 20:00:00,4084.45,4110.0,4033.19,4098.96,55649.65342,2021-05-12 20:59:59.999,227053892.5059455,103611.0,28959.91346,118183817.434433,binance
2021-05-12 21:00:00,4098.96,4139.96,4076.31,4124.61,27901.166530000002,2021-05-12 21:59:59.999,114670998.9657747,72032.0,13745.960070000001,56498729.1043259,binance
2021-05-12 22:00:00,4124.67,4245.0,3950.0,4233.47,149669.49046,2021-05-12 22:59:59.999,612655108.849031,274471.0,73861.13854,302566062.6088379,binance
2021-05-12 23:00:00,4233.85,4236.92,3701.58,3823.21,180314.15854,2021-05-12 23:59:59.999,719673014.6497532,371605.0,79486.48154,318436567.3357117,binance
2021-05-13 00:00:00,3810.15,3972.64,3500.0,3896.36,277215.21083,2021-05-13 00:59:59.999,1057749369.225782,536376.0,133576.3933,510982014.0593473,binance
2021-05-13 01:00:00,3896.36,4000.0,3887.53,3999.14,81399.44728,2021-05-13 01:59:59.999,321008428.072939,145082.0,43194.1165,170398654.2612068,binance
2021-05-13 02:00:00,3999.03,4034.77,3960.03,3983.07,71251.38483,2021-05-13 02:59:59.999,285095209.5219277,119258.0,34856.04715,139482632.16019621,binance
2021-05-13 03:00:00,3983.36,3983.36,3859.9,3941.08,76985.40981,2021-05-13 03:59:59.999,301396586.7138155,129169.0,37855.57406,148246378.8884124,binance
2021-05-13 04:00:00,3940.82,3980.26,3885.59,3901.94,52927.1691,2021-05-13 04:59:59.999,208200939.8042002,134711.0,26296.67691,103432975.1581278,binance
2021-05-13 05:00:00,3902.11,4014.82,3901.0,3987.98,53960.56544,2021-05-13 05:59:59.999,214330339.4136153,123379.0,25450.79821,101089776.0822958,binance
2021-05-13 06:00:00,3987.99,4025.69,3968.13,4016.5,37651.65418,2021-05-13 06:59:59.999,150549864.3203607,72326.0,19504.97467,77994343.1781266,binance
2021-05-13 07:00:00,4016.5,4025.29,3944.0,3968.0,32951.95099,2021-05-13 07:59:59.999,131162707.3781313,70517.0,15755.05037,62725093.6980476,binance
2021-05-13 08:00:00,3968.0,3986.85,3810.0,3829.14,91365.12192,2021-05-13 08:59:59.999,355345064.0140063,156955.0,47574.85502,185132066.6852153,binance
2021-05-13 09:00:00,3829.06,3868.98,3646.3,3725.63,177559.13286,2021-05-13 09:59:59.999,668340134.3058379,323463.0,87227.26144,328267779.1724446,binance
2021-05-13 10:00:00,3725.28,3824.13,3600.0,3636.38,139765.8649,2021-05-13 10:59:59.999,520806608.9033711,279898.0,69136.15681,258007735.1153221,binance
2021-05-13 11:00:00,3637.12,3765.75,3596.02,3744.47,118368.96317,2021-05-13 11:59:59.999,437443532.32041,212454.0,59169.711279999996,218766646.4982624,binance
2021-05-13 12:00:00,3744.46,3830.55,3700.0,3807.51,84147.44952,2021-05-13 12:59:59.999,318313178.88967294,175872.0,41575.25574,157236919.0154685,binance
2021-05-13 13:00:00,3807.84,3867.03,3750.07,3857.52,67350.62607,2021-05-13 13:59:59.999,257440537.3883062,140427.0,32955.40792,126004938.1380897,binance
2021-05-13 14:00:00,3856.89,3900.0,3838.15,3847.38,68572.49837,2021-05-13 14:59:59.999,265524647.8688176,128702.0,34454.03989,133402930.3129282,binance
2021-05-13 15:00:00,3847.75,3857.26,3725.0,3747.02,69593.01082,2021-05-13 15:59:59.999,263782760.00245,125345.0,34259.60091,129904397.7222313,binance
2021-05-13 16:00:00,3747.01,3874.12,3672.45,3693.4,90037.8608,2021-05-13 16:59:59.999,340509445.1740329,160614.0,44783.65098,169465523.4115477,binance
2021-05-13 17:00:00,3693.39,3720.0,3541.51,3699.4,164651.24537,2021-05-13 17:59:59.999,597963574.8596717,262991.0,73379.49799,266576573.8877949,binance
2021-05-13 18:00:00,3699.4,3733.98,3570.03,3585.69,84923.00552,2021-05-13 18:59:59.999,310074392.5249457,141162.0,41934.72345,153285473.8270765,binance
2021-05-13 19:00:00,3585.69,3713.13,3583.61,3651.75,55344.25901,2021-05-13 19:59:59.999,202715373.8763657,101979.0,27996.15843,102552751.7711165,binance
2021-05-13 20:00:00,3650.3,3737.5,3610.05,3715.81,44819.86456,2021-05-13 20:59:59.999,165235288.7906873,123285.0,22618.3119,83392526.017809,binance
2021-05-13 21:00:00,3715.26,3783.34,3688.31,3753.39,31569.63077,2021-05-13 21:59:59.999,118268611.896318,78655.0,16037.03836,60076214.0076043,binance
2021-05-13 22:00:00,3753.39,3776.84,3661.34,3661.34,42964.23207,2021-05-13 22:59:59.999,160067403.1304518,86603.0,22236.96461,82853282.5979602,binance
2021-05-13 23:00:00,3663.51,3738.05,3609.0,3717.91,53332.61608,2021-05-13 23:59:59.999,195207161.0235704,114339.0,27301.15371,99924802.9474495,binance
2021-05-14 00:00:00,3717.92,3842.27,3691.35,3822.53,62291.71339,2021-05-14 00:59:59.999,235558291.8891891,124048.0,31673.74928,119766982.1425913,binance
2021-05-14 01:00:00,3822.54,3903.52,3802.92,3867.97,71775.39401,2021-05-14 01:59:59.999,277255665.6711715,132968.0,41080.36537,158707401.0035985,binance
2021-05-14 02:00:00,3867.96,3877.25,3777.0,3789.97,55863.17165,2021-05-14 02:59:59.999,213120700.8170565,85147.0,30474.40297,116169655.0380355,binance
2021-05-14 03:00:00,3789.97,3835.0,3770.15,3790.81,38942.95669,2021-05-14 03:59:59.999,148022195.5224872,56285.0,19180.96498,72932430.0086291,binance
2021-05-14 04:00:00,3790.8,3819.64,3753.12,3797.58,34777.20721,2021-05-14 04:59:59.999,132017418.6030325,62899.0,18466.66339,70115641.7539146,binance
2021-05-14 05:00:00,3797.57,3857.0,3776.08,3846.67,31013.94813,2021-05-14 05:59:59.999,118390008.8622843,66989.0,16393.62102,62597283.0208422,binance
2021-05-14 06:00:00,3846.52,3861.13,3782.55,3809.08,35330.53895,2021-05-14 06:59:59.999,134815086.2548104,68542.0,17333.88683,66144709.9566884,binance
2021-05-14 07:00:00,3809.08,3900.13,3809.04,3881.66,52449.28035,2021-05-14 07:59:59.999,202813894.4342236,87540.0,28325.28013,109560121.3761728,binance
2021-05-14 08:00:00,3882.09,3934.93,3856.18,3934.92,66904.19452,2021-05-14 08:59:59.999,260057467.2589779,106607.0,37130.686349999996,144242817.0256354,binance
2021-05-14 09:00:00,3934.92,3981.98,3911.44,3946.77,56222.39687,2021-05-14 09:59:59.999,221988795.9240285,143497.0,29422.40411,116184684.2226518,binance
2021-05-14 10:00:00,3946.77,3990.0,3935.07,3990.0,38289.14493,2021-05-14 10:59:59.999,151730448.6866535,88315.0,20202.7346,80075895.7965479,binance
2021-05-14 11:00:00,3989.99,4030.0,3971.45,3999.82,56818.78312,2021-05-14 11:59:59.999,227533118.25487602,123005.0,29928.44806,119840728.4487611,binance
2021-05-14 12:00:00,3999.8,4015.01,3954.55,3999.75,47535.92179,2021-05-14 12:59:59.999,189393505.7039483,84443.0,21970.728470000002,87558254.1256971,binance
2021-05-14 13:00:00,3999.75,4064.64,3950.29,4062.85,59960.27961,2021-05-14 13:59:59.999,239963996.2876608,98321.0,30118.51027,120530063.7239364,binance
2021-05-14 14:00:00,4062.85,4093.21,4028.38,4087.27,54320.19012,2021-05-14 14:59:59.999,220370815.5227193,104634.0,26265.87746,106578360.5303451,binance
2021-05-14 15:00:00,4087.27,4162.4,4086.5,4131.29,78098.01514999999,2021-05-14 15:59:59.999,322164067.6893342,147825.0,41342.18758,170517809.4496176,binance
2021-05-14 16:00:00,4131.3,4173.28,4067.59,4112.34,60577.71424,2021-05-14 16:59:59.999,250031266.5927857,114626.0,28972.07818,119635045.8083465,binance
2021-05-14 17:00:00,4111.95,4150.0,4093.75,4095.86,32018.26547,2021-05-14 17:59:59.999,131843618.2129346,64213.0,15333.4704,63161767.7192982,binance
2021-05-14 18:00:00,4095.84,4115.78,4052.77,4093.08,40254.87141,2021-05-14 18:59:59.999,164572832.9168341,76562.0,18603.97324,76051225.004352,binance
2021-05-14 19:00:00,4093.07,4093.57,4037.45,4046.35,40584.49854,2021-05-14 19:59:59.999,164674357.137928,70392.0,19742.90954,80109224.0969584,binance
2021-05-14 20:00:00,4046.41,4074.07,3967.08,3984.62,55059.58908,2021-05-14 20:59:59.999,221197682.5940617,112528.0,25825.86994,103786786.6208543,binance
2021-05-14 21:00:00,3983.99,4054.68,3975.58,4054.32,29143.40333,2021-05-14 21:59:59.999,117091839.5249205,85681.0,14697.158590000001,59036869.977444,binance
2021-05-14 22:00:00,4054.46,4109.21,4026.31,4073.01,33034.03272,2021-05-14 22:59:59.999,134405539.4923006,81814.0,16353.02026,66553764.8831503,binance
2021-05-14 23:00:00,4073.01,4110.12,4061.67,4075.01,22124.91503,2021-05-14 23:59:59.999,90402928.3936692,40363.0,10467.04029,42774246.3359642,binance
2021-05-15 00:00:00,4075.02,4134.05,4010.0,4032.96,48706.5887,2021-05-15 00:59:59.999,198315812.35620528,98319.0,23002.15307,93635273.1120182,binance
2021-05-15 01:00:00,4032.96,4118.94,4024.48,4111.93,32589.41071,2021-05-15 01:59:59.999,133261641.3476258,69391.0,16207.63958,66287663.220476,binance
2021-05-15 02:00:00,4111.92,4112.97,4052.7,4058.62,40654.32032,2021-05-15 02:59:59.999,166159671.0352286,55203.0,18833.48544,77027569.5699211,binance
2021-05-15 03:00:00,4059.06,4064.35,4020.0,4025.63,27813.54468,2021-05-15 03:59:59.999,112410907.5919749,50829.0,13476.313470000001,54477634.2767761,binance
2021-05-15 04:00:00,4025.63,4059.99,3995.0,4004.74,30699.339219999998,2021-05-15 04:59:59.999,123691717.8235376,55828.0,12062.44379,48643246.9930102,binance
2021-05-15 05:00:00,4004.75,4043.46,3981.34,4036.44,28636.83594,2021-05-15 05:59:59.999,114881631.4981809,54928.0,14535.12812,58312768.0710935,binance
2021-05-15 06:00:00,4036.44,4037.56,3929.0,3961.95,49627.519609999996,2021-05-15 06:59:59.999,197551301.4654765,83219.0,22021.30613,87659787.9336545,binance
2021-05-15 07:00:00,3962.49,3964.72,3886.81,3907.66,58767.88994,2021-05-15 07:59:59.999,230520199.4908834,136339.0,31545.3733,123704772.6367609,binance
2021-05-15 08:00:00,3907.66,3934.61,3862.07,3912.3,45800.3158,2021-05-15 08:59:59.999,178897262.7345949,118300.0,21852.08226,85365880.0583763,binance
2021-05-15 09:00:00,3912.3,3962.11,3852.07,3894.95,59309.33372,2021-05-15 09:59:59.999,231069107.1423316,104856.0,34836.51498,135676224.6926012,binance
2021-05-15 10:00:00,3894.71,3894.72,3778.69,3844.35,77560.98152,2021-05-15 10:59:59.999,297599342.013952,160130.0,33076.58155,127022703.2664406,binance
2021-05-15 11:00:00,3844.35,3912.0,3842.7,3902.03,36242.11432,2021-05-15 11:59:59.999,140585286.8834516,96627.0,18228.71579,70726219.6253693,binance
2021-05-15 12:00:00,3902.03,3934.8,3860.22,3916.82,34716.63347,2021-05-15 12:59:59.999,135600101.9102621,67057.0,16147.9879,63071662.4158237,binance
2021-05-15 13:00:00,3916.82,3932.0,3869.83,3888.79,34808.79764,2021-05-15 13:59:59.999,135835552.9845137,57225.0,15738.24144,61414286.581306204,binance
2021-05-15 14:00:00,3888.79,3920.84,3827.43,3901.88,48971.35576,2021-05-15 14:59:59.999,189905419.9042341,88819.0,22641.20853,87816572.7044817,binance
2021-05-15 15:00:00,3901.89,3921.06,3860.0,3875.52,28272.34685,2021-05-15 15:59:59.999,109924313.3538665,59948.0,13983.67079,54371723.143437,binance
2021-05-15 16:00:00,3875.52,3875.52,3728.0,3771.61,82348.41546,2021-05-15 16:59:59.999,311766967.784627,148269.0,38728.28967,146660679.9212524,binance
2021-05-15 17:00:00,3771.41,3787.87,3702.97,3744.06,54733.46527,2021-05-15 17:59:59.999,204926409.6929284,103481.0,27345.81562,102392150.7492944,binance
2021-05-15 18:00:00,3744.36,3777.49,3714.21,3749.64,31470.44771,2021-05-15 18:59:59.999,117951118.2317412,63288.0,14692.35195,55078764.8336887,binance
2021-05-15 19:00:00,3749.65,3761.98,3651.49,3751.43,54664.605859999996,2021-05-15 19:59:59.999,202294410.255104,108657.0,25528.48398,94516785.9839295,binance
2021-05-15 20:00:00,3751.84,3816.22,3743.07,3791.47,35804.84627,2021-05-15 20:59:59.999,135506029.3187554,73003.0,17373.93245,65751085.0884082,binance
2021-05-15 21:00:00,3791.19,3821.63,3782.14,3806.75,15924.724189999999,2021-05-15 21:59:59.999,60594677.0667255,42128.0,7660.22823,29150313.5426469,binance
2021-05-15 22:00:00,3806.89,3831.0,3729.95,3766.87,27018.40097,2021-05-15 22:59:59.999,102342572.6585837,58655.0,13349.56616,50579810.7896364,binance
2021-05-15 23:00:00,3766.44,3773.37,3632.0,3646.68,54032.64689,2021-05-15 23:59:59.999,198995038.4201529,100846.0,25153.15356,92667218.1459254,binance
2021-05-16 00:00:00,3646.24,3815.0,3620.15,3767.0,96084.64988,2021-05-16 00:59:59.999,360077505.2117808,167213.0,53575.30466,200849603.5778615,binance
2021-05-16 01:00:00,3767.19,3853.86,3766.53,3830.78,35287.12134,2021-05-16 01:59:59.999,134766421.9023604,73305.0,17041.717819999998,65083726.7008046,binance
2021-05-16 02:00:00,3830.83,3841.5,3808.06,3814.01,18672.60986,2021-05-16 02:59:59.999,71363966.2258794,39053.0,10270.81297,39250390.2860386,binance
2021-05-16 03:00:00,3814.01,3839.15,3773.0,3826.23,22352.31349,2021-05-16 03:59:59.999,85060217.2643465,43964.0,10036.78007,38205136.4278318,binance
2021-05-16 04:00:00,3826.63,3843.82,3797.0,3797.6,17337.81008,2021-05-16 04:59:59.999,66188509.2199322,36597.0,8145.0161,31095931.3512929,binance
2021-05-16 05:00:00,3797.59,3817.62,3773.08,3783.34,18635.22035,2021-05-16 05:59:59.999,70778517.4398486,46390.0,9548.51801,36261892.0901601,binance
2021-05-16 06:00:00,3783.35,3879.0,3778.18,3860.75,36626.19846,2021-05-16 06:59:59.999,141106076.38669,88877.0,19152.46235,73763849.7549347,binance
2021-05-16 07:00:00,3860.75,3867.95,3823.46,3866.75,23344.04597,2021-05-16 07:59:59.999,89762404.4483466,65934.0,12069.38563,46404049.0356764,binance
2021-05-16 08:00:00,3866.62,3867.99,3789.67,3797.19,29370.44443,2021-05-16 08:59:59.999,112070136.63705459,67226.0,14945.66732,57027233.2118945,binance
2021-05-16 09:00:00,3797.18,3830.97,3795.0,3813.72,23928.46423,2021-05-16 09:59:59.999,91236377.9666938,62786.0,11749.73069,44799374.6124168,binance
2021-05-16 10:00:00,3813.72,3860.66,3811.71,3848.26,23603.24974,2021-05-16 10:59:59.999,90638156.4425795,52245.0,12955.30391,49748102.6130869,binance
2021-05-16 11:00:00,3848.25,3849.76,3786.43,3789.69,21628.84918,2021-05-16 11:59:59.999,82566464.8003199,63001.0,10427.06372,39801387.4481574,binance
2021-05-16 12:00:00,3789.98,3804.49,3693.99,3707.51,52499.3038,2021-05-16 12:59:59.999,196882613.9357039,92756.0,19636.45895,73689750.0147045,binance
2021-05-16 13:00:00,3707.87,3730.91,3675.51,3728.01,62027.76771,2021-05-16 13:59:59.999,229943253.2077524,100902.0,28237.74349,104703277.2561876,binance
2021-05-16 14:00:00,3728.0,3755.85,3656.16,3677.25,50279.9255,2021-05-16 14:59:59.999,186003246.5641163,88189.0,23159.01675,85724990.5511232,binance
2021-05-16 15:00:00,3677.12,3691.62,3630.37,3633.45,43004.94494,2021-05-16 15:59:59.999,157409156.0362585,99388.0,19971.24456,73112306.8853516,binance
2021-05-16 16:00:00,3633.53,3671.23,3552.0,3577.29,87958.27463,2021-05-16 16:59:59.999,316846376.0139259,235504.0,38709.64325,139505158.9193401,binance
2021-05-16 17:00:00,3577.29,3630.0,3450.0,3605.35,122665.36347,2021-05-16 17:59:59.999,433938119.495111,226527.0,56137.4035,198838096.4415119,binance
2021-05-16 18:00:00,3606.71,3661.0,3464.18,3474.31,90259.00238,2021-05-16 18:59:59.999,321732635.5330245,166279.0,42886.2583,152908222.2265491,binance
2021-05-16 19:00:00,3474.25,3525.12,3346.72,3419.22,127781.12854,2021-05-16 19:59:59.999,439710017.50929,200902.0,57186.21057,196944686.1507033,binance
2021-05-16 20:00:00,3419.81,3465.0,3343.06,3359.09,115777.97127,2021-05-16 20:59:59.999,394551915.6856388,174772.0,56862.92926,193840101.0952494,binance
2021-05-16 21:00:00,3359.09,3510.0,3350.0,3476.59,81162.60772,2021-05-16 21:59:59.999,277941043.4966824,149809.0,38084.81662,130265568.2499088,binance
2021-05-16 22:00:00,3476.25,3577.63,3470.28,3532.35,74008.07781,2021-05-16 22:59:59.999,261514464.1590505,116210.0,37204.11318,131438402.3349461,binance
2021-05-16 23:00:00,3532.58,3588.98,3515.0,3582.1,49770.31397,2021-05-16 23:59:59.999,176830708.91561002,75154.0,25011.64867,88854995.5896915,binance
2021-05-17 00:00:00,3581.81,3587.06,3458.54,3465.98,51103.5246,2021-05-17 00:59:59.999,180077505.4046252,83870.0,25130.86696,88550554.5065342,binance
2021-05-17 01:00:00,3466.21,3476.08,3378.83,3416.64,74471.60524,2021-05-17 01:59:59.999,254495983.1605059,124450.0,35847.50696,122505567.3653027,binance
2021-05-17 02:00:00,3416.65,3457.36,3363.54,3382.14,65492.85215,2021-05-17 02:59:59.999,222809384.9670493,86971.0,31877.33646,108449150.85438581,binance
2021-05-17 03:00:00,3382.14,3399.99,3212.0,3240.13,143851.96194,2021-05-17 03:59:59.999,473182365.1253862,212702.0,64357.93892,211745843.4056999,binance
2021-05-17 04:00:00,3240.74,3330.37,3102.0,3326.78,143481.03341,2021-05-17 04:59:59.999,465308973.5686121,197979.0,68421.27413,222360845.02182668,binance
2021-05-17 05:00:00,3326.46,3342.1,3213.0,3339.0,104321.73829,2021-05-17 05:59:59.999,341920805.9678946,124528.0,50353.68818,165160302.1911622,binance
2021-05-17 06:00:00,3339.0,3451.97,3320.29,3399.55,111628.97545,2021-05-17 06:59:59.999,380543498.5115874,156677.0,55002.07567,187500914.5140094,binance
2021-05-17 07:00:00,3399.52,3531.08,3397.43,3520.85,92826.52222,2021-05-17 07:59:59.999,321915385.0736032,120172.0,50004.02331,173427752.7694977,binance
